7,9,17,17,22,17,15,18,16,17,16,18,17,17,12,40,30,32,5,22,24,5,15,4,9,12,8,20,22,25,45,20,21,22,23,19,13,14,15,18,19,18,21,21,23,23,23,23,144,8,16,49,33,31,24,28,72,26,65,38,44,17,49,52,18,17,17,25,15,19,15,40,32,47,14,24,113,66,25,18,16,28,19,14,12,11,11,12,18,20,18,23,11,11,12,13,12,12,23,16,11,21,139,20,12,16,16,13,20,17,19,22,16,18,19,18,12,23,9,13,14,30,30,9,9,10,12,9,31,12,19,12,15,27,30,16,14,13,22,52,13,25,43,21,14,101,46,39,38,34,22,16,18,23,22,18,19,19,12,19,13,17,21,22,21,21,23,21,21,20,22,17,20,22,18,18,20,20,22,13,20,18,22,25,22,21,17,19,17,21,20,31,32,31,26,25,26,26,36,21,18,22,29,22,21,22,36,31,34,30,41,43,43,42,19,54,34,37,37,29,3,27,40,38,37,24,14,24,24,17,17,9,10,13,130,30,20,10,12,24,14,11,18,33,22,28,15,18,15,23
3,25,41,42,32,73,132,140,141,138,140,30,89,133,26,41,36,68,37,24,26,32,41,48,4,8,10,9,6,16,113,33,24,19,20,29,30,31,35,46,22,20,40,71,56,52,54,83,151,32,28,60,41,27,20,25,31,37,46,138,95,28,71,40,132,108,24,60,41,125,115,79,55,14,23,29,107,59,19,26,26,23,29,26,22,25,28,30,29,28,24,25,27,27,26,26,24,24,26,20,28,19,112,45,30,27,18,26,31,30,27,30,30,30,27,27,27,28,30,28,31,31,23,26,28,28,27,25,27,26,26,29,32,31,27,17,29,31,40,26,32,33,35,29,33,45,50,22,26,30,33,38,38,33,31,37,37,36,37,35,34,31,41,44,40,29,9,5,33,32,21,27,26,30,33,43,35,33,34,33,37,35,37,36,35,36,38,38,35,42,39,33,38,29,34,39,36,36,35,22,27,34,33,41,40,39,14,33,16,29,37,30,34,36,34,42,31,21,0,16,48,34,24,18,27,31,29,87,43,35,33,27,23,69,150,65,47,30,65,19,32,66,44,43,49,41,32,26,13,14
1,5,17,18,24,22,23,18,23,25,23,24,23,24,29,9,17,22,22,27,27,12,18,17,26,35,30,25,16,12,18,19,18,12,14,18,22,24,23,21,19,19,19,20,19,17,16,16,21,22,17,19,13,12,16,16,16,21,21,22,23,27,20,20,20,21,15,15,21,21,21,13,14,14,22,26,25,19,17,21,24,18,23,25,22,21,24,26,24,24,21,22,25,23,23,22,22,22,21,19,23,22,24,23,25,25,27,25,25,21,20,21,27,24,23,23,23,21,31,27,26,15,21,26,27,23,25,21,16,25,23,23,21,15,14,20,19,29,28,14,28,24,20,22,24,21,20,24,25,23,23,21,25,24,23,24,22,22,23,22,23,19,20,21,24,21,16,17,20,22,19,24,22,23,25,20,22,23,21,24,23,23,21,20,21,18,18,19,25,23,21,26,23,20,24,24,23,25,20,18,25,24,13,15,15,18,17,8,16,15,15,14,18,19,22,16,17,18,23,16,17,15,32,11,13,17,19,19,14,25,27,28,26,27,23,20,25,24,24,17,26,22,20,20,20,21,24,26,27,22
20,19,31,35,29,38,33,32,37,37,36,33,35,33,6,4,1,18,4,23,21,19,41,33,31,36,34,38,31,30,24,29,19,19,25,22,23,24,21,26,32,31,25,27,27,26,26,26,26,22,17,27,26,26,25,23,27,20,20,23,24,28,32,33,26,25,29,28,23,30,24,23,23,29,24,23,25,28,30,33,30,30,29,29,28,28,29,28,27,26,29,28,27,28,28,29,29,29,23,25,25,28,25,27,25,23,27,25,26,23,25,26,29,30,28,28,28,30,30,29,29,29,28,29,29,28,30,23,29,29,30,25,24,24,25,25,26,31,1,21,28,29,28,24,23,23,23,25,26,26,26,22,22,23,22,18,18,16,19,19,19,19,7,16,20,18,24,23,18,17,22,22,21,22,20,1,17,18,19,20,21,22,16,20,18,21,19,17,23,23,23,24,21,27,24,24,23,24,27,29,29,28,23,12,17,22,24,16,8,16,18,27,27,26,24,22,24,29,34,25,6,18,2,1,16,19,21,19,17,24,23,23,22,24,23,24,22,24,24,20,26,21,23,23,21,22,21,23,26,27
171,91,16,14,12,57,166,171,160,165,141,39,124,123,19,26,35,21,154,158,173,176,167,30,12,11,13,11,16,13,174,174,161,169,171,171,170,169,171,170,173,172,176,176,176,176,177,176,176,176,176,175,175,174,175,175,176,176,177,176,176,175,175,176,176,176,176,177,176,176,176,175,175,175,175,175,176,176,174,175,177,177,172,173,176,176,175,175,174,175,175,176,176,175,175,175,175,175,175,175,174,176,175,174,175,172,172,173,172,173,171,170,171,170,171,173,174,172,169,169,170,173,174,174,174,172,176,178,179,175,177,168,170,177,176,176,175,175,177,174,174,175,174,173,170,173,175,174,173,173,172,170,171,165,167,166,163,168,170,173,168,175,171,161,160,149,151,154,165,156,163,167,166,170,170,169,171,171,170,173,174,174,171,171,156,159,154,123,137,126,166,65,66,148,143,128,121,160,140,155,152,157,174,171,165,171,172,163,169,27,166,161,166,165,173,176,172,169,159,158,167,169,32,172,173,169,172,174,171,162,162,165,172,174,174,174,173,174,174,173,174,174,174,174,173,174,169,171,169,170
169,142,5,9,3,52,162,163,152,157,146,18,48,125,10,16,32,175,175,175,176,174,162,36,2,6,12,14,8,83,173,171,166,171,174,169,169,168,169,165,164,166,169,170,170,170,170,171,172,173,172,171,171,170,170,171,172,172,171,171,171,170,171,170,170,170,170,168,169,170,171,171,172,172,168,168,169,170,171,170,171,167,166,169,170,171,171,170,170,170,171,171,171,171,171,171,171,172,171,171,173,170,172,172,172,173,173,173,170,171,166,168,169,169,169,171,171,168,169,169,170,170,170,172,172,172,172,177,174,174,173,171,171,172,172,172,174,172,172,174,170,168,169,168,169,168,171,171,171,171,171,176,176,175,175,175,171,170,174,171,172,170,171,166,164,164,166,166,169,166,169,170,168,168,167,168,170,170,170,173,173,169,171,166,166,166,166,156,157,158,166,141,161,159,155,146,142,163,148,165,166,167,169,174,172,169,167,156,163,51,165,153,165,162,170,171,167,166,161,159,158,164,39,173,171,169,173,173,176,171,168,172,173,171,172,173,172,172,173,171,171,174,173,172,172,171,171,171,170,168
176,62,22,10,21,19,162,172,160,165,137,26,115,117,2,4,24,22,155,159,175,179,170,23,5,1,1,2,11,14,175,179,160,171,173,173,172,170,174,172,176,174,180,179,180,180,180,179,180,180,180,180,180,178,178,178,180,180,179,179,180,179,179,180,179,179,179,179,180,179,179,180,180,179,180,179,179,180,178,179,178,179,176,176,179,179,180,180,178,178,179,180,180,180,180,180,180,179,180,180,180,178,178,179,180,179,180,180,177,178,174,173,175,173,173,176,178,175,172,172,173,176,177,180,180,177,179,180,177,180,178,172,174,179,179,178,180,179,179,168,180,179,178,174,173,177,180,179,179,179,177,177,175,166,167,167,164,170,172,177,171,180,173,162,161,150,152,155,165,157,163,169,168,172,173,171,176,175,173,177,177,178,174,175,158,161,156,123,138,127,171,67,65,147,142,128,121,161,139,156,153,157,176,175,168,175,176,163,169,27,167,162,168,165,176,179,175,173,160,158,165,169,23,174,176,172,178,179,175,165,164,168,175,178,179,179,179,179,179,177,179,178,180,180,179,180,172,175,172,172
178,151,4,0,8,48,174,177,158,165,150,23,55,129,6,21,21,177,165,178,176,176,156,32,3,10,5,12,10,88,179,176,167,174,178,174,174,173,174,168,168,169,173,174,175,175,175,176,178,178,178,177,176,176,177,177,178,178,177,177,176,175,176,175,176,176,176,176,176,177,178,178,178,177,174,177,177,178,177,176,176,171,170,174,175,176,176,176,176,175,176,176,176,176,176,175,176,177,176,176,178,175,176,176,177,176,176,176,172,174,170,172,172,172,171,173,175,171,172,173,173,172,172,176,176,176,176,177,174,177,175,172,173,173,173,175,176,176,176,172,173,172,172,169,173,173,175,176,176,176,176,179,180,177,177,177,174,174,178,175,177,174,175,168,167,166,168,168,172,169,170,173,170,172,171,174,175,175,175,177,176,173,173,168,167,169,167,156,158,159,171,139,163,161,156,146,142,164,148,166,166,168,172,178,175,172,170,152,165,48,165,153,165,163,172,175,171,170,165,160,161,165,31,170,171,171,176,177,178,173,171,177,177,176,178,178,177,176,176,174,174,178,177,176,176,175,174,174,174,173
65,63,62,64,62,64,63,61,62,62,63,67,64,63,61,61,65,61,68,68,71,98,73,64,63,66,59,68,61,62,62,64,64,70,67,68,66,65,65,65,66,65,63,64,63,66,68,65,60,61,67,67,69,69,64,63,65,65,66,61,59,61,62,68,69,64,74,68,71,67,67,66,67,66,65,64,62,69,67,68,67,72,70,67,66,66,67,67,67,67,66,66,65,65,63,67,67,66,67,66,67,80,74,70,65,68,67,66,64,69,67,67,67,67,71,67,69,66,66,65,65,74,69,70,70,68,80,125,98,66,86,68,69,75,81,76,71,74,340,126,67,65,65,64,60,57,67,67,68,67,68,65,82,73,68,70,63,68,68,62,64,74,71,74,68,62,64,65,65,65,62,66,65,65,66,63,70,67,70,69,71,66,67,62,64,62,61,64,65,59,64,64,61,66,67,63,66,62,58,64,66,66,84,77,68,67,63,111,77,78,73,63,61,61,66,61,65,60,58,68,94,68,2974,83,76,72,68,66,69,66,62,64,61,61,62,61,73,70,77,76,71,65,62,63,61,63,63,73,69,61
